interaction_id,user_id,product_id,interaction,timestamp,session_id,device,rating_given
I0104169,U00505,P009343,add_to_cart,2025-06-23T15:06:20.800219,2d1dd3d2,tablet,
I0104170,U02933,P006599,click,2025-08-04T02:33:20.800219,5879ca59,tablet,
I0104171,U04023,P008541,view,2025-08-13T10:04:20.800219,177c985d,desktop,
I0104172,U04426,P009805,add_to_cart,2025-11-11T18:29:20.800219,ef7995a0,mobile,
I0104173,U02054,P003653,wishlist,2026-04-05T16:58:20.800219,d0b61c7a,mobile,
I0104174,U01043,P007059,view,2025-08-08T02:17:20.800219,bf139e2a,desktop,
I0104175,U04043,P005427,view,2025-07-07T04:34:20.800219,08100fb7,tablet,
I0104176,U02995,P004806,click,2025-07-15T02:46:20.800219,189d9f5d,mobile,
I0104177,U01290,P004888,click,2026-04-12T08:01:20.800219,8bcc6062,tablet,
I0104178,U01410,P000544,click,2025-11-16T00:30:20.800219,9d7922ab,tablet,
I0104179,U04506,P004328,wishlist,2025-06-07T22:30:20.800219,8b86a19b,desktop,
I0104180,U00426,P004633,click,2025-08-13T08:33:20.800219,32c5e6bf,desktop,
I0104181,U04965,P010211,view,2026-05-08T05:17:20.800219,af74ad1f,desktop,
I0104182,U01235,P004750,view,2025-10-28T01:42:20.800219,d056f33d,tablet,
I0104183,U00022,P004038,view,2026-03-06T09:17:20.800219,ce4a208e,tablet,
I0104184,U02434,P007971,click,2026-03-12T19:04:20.800219,90c024e1,mobile,
I0104185,U00997,P000305,purchase,2025-09-09T10:45:20.800219,b6607fd0,tablet,2.8
I0104186,U03946,P006249,view,2025-11-04T19:44:20.800219,7d6b8209,tablet,
I0104187,U05034,P007199,view,2026-03-15T07:01:20.800219,70eb8ad6,desktop,
I0104188,U02812,P001092,view,2025-11-04T07:15:20.800219,cd596a85,desktop,
I0104189,U02004,P001883,add_to_cart,2025-11-27T13:56:20.800219,780b47ce,desktop,
I0104190,U03002,P000933,view,2025-10-24T02:02:20.800219,1f69cb3b,mobile,
I0104191,U01612,P000718,wishlist,2026-03-03T21:25:20.800219,b15d3a3c,desktop,
I0104192,U00141,P001430,click,2025-06-04T14:02:20.800219,5bcff89b,desktop,
I0104193,U00477,P009197,view,2025-07-24T08:08:20.800219,947d299b,tablet,
I0104194,U00638,P007718,purchase,2025-06-01T08:46:20.800219,058d8f20,mobile,1.8
I0104195,U00535,P004554,view,2026-04-30T10:56:20.800219,08d09996,tablet,
I0104196,U04225,P006060,add_to_cart,2025-11-26T17:50:20.800219,e1768406,tablet,
I0104197,U01178,P001272,click,2025-10-07T16:09:20.800219,2cebfe45,tablet,
I0104198,U04725,P007949,add_to_cart,2025-11-09T07:02:20.800219,16d9d48a,mobile,
I0104199,U00146,P007692,add_to_cart,2026-01-04T19:07:20.800219,cbca0a30,desktop,
I0104200,U00671,P005379,add_to_cart,2025-08-31T22:50:20.800219,68b9f507,mobile,
I0104201,U01711,P006192,purchase,2025-05-12T22:10:20.800219,30ef9b36,tablet,1.4
I0104202,U00323,P002980,wishlist,2026-04-02T21:38:20.800219,605c1132,mobile,
I0104203,U00792,P006348,add_to_cart,2025-06-03T18:38:20.800219,da1588af,mobile,
I0104204,U02477,P004466,add_to_cart,2026-03-10T06:25:20.800219,e3eadc4e,tablet,
I0104205,U05069,P008044,add_to_cart,2025-08-05T04:29:20.800219,cde254c9,desktop,
I0104206,U03549,P006531,wishlist,2025-11-01T19:58:20.800219,16f28284,mobile,
I0104207,U03739,P009879,wishlist,2025-07-05T02:16:20.800219,f798ab45,tablet,
I0104208,U00093,P000844,click,2025-10-06T00:20:20.800219,4353a7c4,tablet,
I0104209,U03062,P001104,add_to_cart,2025-07-12T11:46:20.800219,316a9d1c,mobile,
I0104210,U03846,P001780,add_to_cart,2025-12-25T17:56:20.800219,1e0ff86d,mobile,
I0104211,U01901,P009468,click,2025-06-27T14:37:20.800219,2c07a148,mobile,
I0104212,U01732,P010071,click,2025-08-23T15:24:20.800219,ea76164a,tablet,
I0104213,U02770,P007023,wishlist,2025-09-05T08:05:20.800219,9f3a1292,mobile,
I0104214,U04487,P007092,view,2025-08-16T06:43:20.800219,de33b2cd,mobile,
I0104215,U02984,P000772,view,2026-01-14T23:12:20.800219,9e99642b,tablet,
I0104216,U00815,P004750,view,2025-11-14T13:33:20.800219,3918aaf8,tablet,
I0104217,U03086,P001997,view,2025-06-22T06:14:20.800219,9e2d2b6e,mobile,
I0104218,U03615,P009710,click,2025-09-25T18:32:20.800219,bacb5acd,mobile,
I0104219,U01442,P002561,add_to_cart,2026-02-05T07:49:20.800219,16c7e469,tablet,
I0104220,U02193,P002759,view,2026-04-02T15:38:20.800219,c1c64eaa,tablet,
I0104221,U01957,P000874,add_to_cart,2026-03-11T09:39:20.800219,e7ddd1b4,tablet,
I0104222,U00933,P006699,add_to_cart,2026-01-04T10:13:20.800219,2de16fbd,desktop,
I0104223,U04488,P000616,click,2026-05-07T18:34:20.800219,f8c7f46d,tablet,
I0104224,U01930,P000533,view,2025-07-20T06:29:20.800219,e74a7a6d,mobile,
I0104225,U03412,P005960,wishlist,2025-09-27T02:43:20.800219,566ab595,tablet,
I0104226,U02314,P002089,purchase,2026-03-23T10:52:20.800219,6b06aa31,desktop,1.5
I0104227,U01873,P007130,wishlist,2026-03-30T23:43:20.800219,b685af99,tablet,
I0104228,U01482,P007061,add_to_cart,2025-06-14T02:23:20.800219,ecd5e516,desktop,
I0104229,U00426,P001210,click,2026-04-14T18:47:20.800219,2b52ae8b,mobile,
I0104230,U04090,P003539,click,2025-08-27T01:39:20.800219,29266a8b,desktop,
I0104231,U01747,P009466,click,2025-09-14T14:06:20.800219,5498ab8c,desktop,
I0104232,U04229,P006203,wishlist,2026-02-23T09:43:20.800219,f80853b8,mobile,
I0104233,U02464,P002193,add_to_cart,2026-02-17T11:33:20.800219,522fc717,mobile,
I0104234,U01525,P003352,view,2025-07-31T20:53:20.800219,9f550cf8,desktop,
I0104235,U00429,P000479,click,2025-12-08T14:13:20.800219,d8885a0e,tablet,
I0104236,U01196,P008946,view,2026-01-25T18:31:20.800219,c0d988d9,tablet,
I0104237,U03619,P010237,click,2025-06-01T21:10:20.800219,9a95fa83,tablet,
I0104238,U00120,P002521,purchase,2025-08-22T23:49:20.800219,c4ee5ffe,mobile,3.4
I0104239,U02948,P008337,view,2025-12-03T16:00:20.800219,edd8fd40,desktop,
I0104240,U04356,P008854,view,2026-04-24T10:43:20.800219,1e0161c4,mobile,
I0104241,U00013,P003192,click,2025-05-19T04:39:20.800219,e4eb96e8,mobile,
I0104242,U02160,P000596,view,2025-10-15T05:18:20.800219,f9ea9e43,desktop,
I0104244,U01603,P008345,add_to_cart,2026-05-05T19:05:20.800219,5aa3adfe,desktop,
I0104245,U05067,P002639,click,2025-11-01T09:28:20.800219,84242189,tablet,
I0104246,U00462,P004182,purchase,2025-07-14T16:52:20.800219,a284fa96,tablet,2.6
I0104247,U03274,P008714,add_to_cart,2025-11-05T08:11:20.800219,12cdb52b,tablet,
I0104248,U01459,P007343,view,2026-03-08T04:06:20.800219,b1d53835,desktop,
I0104249,U04111,P004321,purchase,2026-04-15T16:36:20.800219,239d7f06,desktop,4.9
I0104250,U01189,P002352,view,2026-01-08T05:02:20.800219,28f1c74c,desktop,
I0104251,U04961,P009957,view,2025-08-10T18:10:20.800219,f88864b3,mobile,
I0104252,U01621,P003514,add_to_cart,2025-09-18T18:21:20.800219,f7abe549,desktop,
I0104253,U03192,P006509,view,2025-11-12T10:53:20.800219,cc7854ff,tablet,
I0104254,U03222,P003784,view,2025-07-23T07:14:20.800219,dccebeb1,mobile,
I0104255,U02225,P009501,view,2026-03-19T07:31:20.800219,172f6f9e,desktop,
I0104256,U04468,P006975,add_to_cart,2025-08-18T14:21:20.800219,fe421e09,mobile,
I0104257,U04626,P001172,click,2026-01-01T00:28:20.800219,2716cd8c,mobile,
I0104258,U04732,P000465,click,2026-02-22T02:40:20.800219,9a5dedc1,tablet,
I0104259,U00325,P002801,purchase,2025-12-14T22:05:20.800219,2b7375c8,tablet,1.1
I0104260,U02917,P007938,click,2026-01-25T19:56:20.800219,c10a1fee,desktop,
I0104261,U03850,P010162,click,2025-09-29T07:18:20.800219,ebab6297,mobile,
I0104262,U01759,P010340,click,2026-01-26T18:03:20.800219,dce3324f,desktop,
I0104263,U02432,P009726,click,2025-08-23T03:10:20.800219,1f6f6fed,desktop,
I0104264,U04065,P004469,view,2026-02-07T02:36:20.800219,9ef2e3c7,tablet,
I0104265,U04179,P006259,click,2025-06-05T21:12:20.800219,a608fe72,tablet,
I0104266,U01908,P000314,view,2026-02-20T04:45:20.800219,a43c0c79,desktop,
I0104267,U00179,P003270,view,2025-05-11T00:38:20.800219,6f275baa,mobile,
I0104268,U04166,P001686,add_to_cart,2025-09-21T17:35:20.800219,0736e606,mobile,
I0104269,U02054,P004176,click,2025-06-20T20:38:20.800219,1d3a660c,tablet,
I0104270,U00772,P008399,purchase,2026-02-20T19:26:20.800219,66cc8a4c,mobile,2.6
I0104271,U04424,P006545,view,2025-05-13T21:12:20.800219,a241ea6b,tablet,
I0104272,U03566,P002089,view,2025-09-19T01:23:20.800219,6fea3b92,desktop,
I0104273,U01167,P004798,purchase,2026-03-29T21:00:20.800219,5b1debf7,desktop,2.8
I0104274,U03527,P006746,view,2026-01-05T01:40:20.800219,03b03649,desktop,
I0104275,U02923,P005665,view,2026-04-04T15:03:20.800219,7bef29b4,desktop,
I0104276,U00159,P003365,view,2025-08-21T21:18:20.800219,69a429bc,tablet,
I0104277,U04602,P007379,click,2025-11-30T17:45:20.800219,84f71929,mobile,
I0104278,U04070,P005486,click,2025-08-15T18:46:20.800219,ab2baa08,mobile,
I0104279,U04691,P005928,add_to_cart,2025-06-18T23:00:20.800219,0d2f5871,tablet,
I0104280,U04158,P004471,add_to_cart,2025-05-22T02:26:20.800219,1921a7fc,desktop,
I0104281,U01907,P006737,wishlist,2025-08-26T04:39:20.800219,089bbac5,mobile,
I0104282,U04761,P006012,view,2025-10-17T17:57:20.800219,9b80e720,mobile,
I0104283,U03677,P006870,add_to_cart,2025-08-28T08:45:20.800219,74ff9d36,desktop,
I0104284,U01419,P004609,view,2025-05-12T13:50:20.800219,f0e98bd6,desktop,
I0104285,U01549,P006936,view,2025-10-19T08:39:20.800219,8f5cdebf,desktop,
I0104286,U01541,P006490,click,2025-06-01T23:02:20.800219,45e1ae70,desktop,
I0104287,U00444,P007797,click,2026-01-27T15:17:20.800219,67b85fb9,desktop,
I0104288,U01944,P008610,view,2025-08-09T02:11:20.800219,d86fa32a,mobile,
I0104289,U05162,P005341,wishlist,2026-01-06T22:19:20.800219,6eb7ac10,mobile,
I0104290,U04597,P005001,click,2025-08-18T18:12:20.800219,0916df03,desktop,
I0104291,U00761,P006542,view,2026-02-17T07:59:20.800219,23821ef3,mobile,
I0104292,U02402,P000281,view,2025-12-14T01:15:20.800219,b7dc3aec,desktop,
I0104293,U05010,P005683,view,2025-07-17T01:11:20.800219,f3ba5e62,desktop,
I0104294,U04646,P005683,view,2026-02-03T20:55:20.800219,3a3b1cd4,desktop,
I0104295,U05020,P004581,add_to_cart,2025-05-16T17:27:20.800219,2517ee54,desktop,
I0104296,U03766,P004159,click,2025-05-09T18:13:20.800219,ff6364e7,mobile,
I0104297,U00197,P000077,view,2026-02-24T06:37:20.800219,1b849f55,mobile,
I0104298,U01475,P003853,view,2026-05-04T07:18:20.800219,0b43de37,tablet,
I0104299,U02495,P005112,purchase,2025-05-25T08:25:20.800219,e0f2f015,tablet,4.1
I0104300,U03969,P001357,click,2025-10-27T23:15:20.800219,d0967246,mobile,
I0104301,U03692,P001606,click,2026-02-10T20:48:20.800219,893f4bd9,desktop,
I0104302,U01722,P004953,view,2026-01-17T04:58:20.800219,e608ec3d,mobile,
I0104303,U03484,P005490,view,2025-11-08T07:32:20.800219,25a3eea2,mobile,
I0104304,U01917,P001545,click,2025-07-11T03:03:20.800219,144a64c5,tablet,
I0104305,U01187,P000466,wishlist,2025-10-13T11:07:20.800219,9c42a7dd,mobile,
I0104306,U03554,P007093,view,2025-12-25T10:13:20.800219,b378d03d,mobile,
I0104307,U01524,P003848,add_to_cart,2025-11-23T22:39:20.800219,ddd0a5e7,mobile,
I0104308,U01242,P003157,click,2026-04-25T10:36:20.800219,e33c27b8,mobile,
I0104309,U03814,P002345,purchase,2025-09-27T13:19:20.800219,bb3108a7,mobile,4.9
I0104310,U01889,P007003,click,2026-04-25T05:06:20.800219,28665475,mobile,
I0104311,U01340,P010146,click,2026-05-10T03:33:20.800219,b1bc622d,desktop,
I0104312,U00701,P002162,add_to_cart,2025-09-18T13:47:20.800219,eea8e0b5,tablet,
I0104313,U02829,P007103,view,2025-09-19T04:40:20.800219,ac390d66,desktop,
I0104314,U03211,P003514,add_to_cart,2026-04-16T23:32:20.800219,61f34a93,desktop,
I0104315,U03982,P009096,view,2025-06-23T13:22:20.800219,9a54033c,desktop,
I0104316,U01648,P004766,add_to_cart,2025-06-04T20:38:20.800219,52e95fb8,desktop,
I0104317,U02469,P008160,add_to_cart,2025-09-02T08:56:20.800219,226570a8,mobile,
I0104318,U00491,P009657,purchase,2025-12-19T12:24:20.800219,65709fa7,tablet,2.3
I0104319,U01582,P001306,click,2026-03-27T06:28:20.800219,2399dcd6,mobile,
I0104320,U02834,P004195,click,2025-06-26T23:38:20.800219,ac2c18ec,desktop,
I0104321,U05111,P009944,click,2026-01-21T20:15:20.800219,c41280e5,tablet,
I0104322,U04820,P008386,click,2025-12-22T11:15:20.800219,6bba87bf,desktop,
I0104323,U03650,P003507,wishlist,2026-04-11T05:44:20.800219,be0cf13f,desktop,
I0104324,U00365,P003539,view,2025-06-01T01:21:20.800219,03ed23ad,mobile,
I0104325,U04098,P000676,view,2026-03-15T11:22:20.800219,e2ffa921,tablet,
I0104326,U01210,P009029,view,2025-06-23T08:44:20.800219,e8ccca94,desktop,
I0104327,U00482,P009834,add_to_cart,2025-09-27T16:13:20.800219,562b1601,mobile,
I0104328,U02465,P001061,click,2025-11-07T19:00:20.800219,905d0972,mobile,
I0104329,U01648,P000790,view,2025-06-14T15:48:20.800219,84775e27,desktop,
I0104330,U03783,P002373,click,2025-08-02T11:40:20.800219,0c68ac61,desktop,
I0104331,U03258,P006265,view,2025-07-25T02:38:20.800219,95909c56,tablet,
I0104332,U00763,P008203,click,2025-08-22T16:38:20.800219,7e88fce0,tablet,
I0104333,U01717,P008946,click,2025-05-10T10:26:20.800219,b1d14eca,tablet,
I0104334,U01640,P005020,click,2026-02-01T22:30:20.800219,459bd100,desktop,
I0104335,U04472,P008148,view,2026-03-09T21:18:20.800219,52fc65bb,desktop,
I0104336,U03085,P002129,wishlist,2025-06-26T22:10:20.800219,fcba584a,mobile,
I0104337,U01147,P001472,wishlist,2026-03-15T14:37:20.800219,9c8d8432,mobile,
I0104338,U03260,P006710,click,2026-02-04T21:01:20.800219,c12f63fd,desktop,
I0104339,U01414,P003497,add_to_cart,2026-02-20T11:30:20.800219,c6e9c76f,mobile,
I0104340,U04055,P005854,click,2026-02-02T15:32:20.800219,0a9211be,desktop,
I0104341,U04009,P003148,view,2025-07-07T03:41:20.800219,7811c17d,desktop,
I0104342,U03366,P010194,wishlist,2025-08-19T05:25:20.800219,606cb871,mobile,
I0104343,U00806,P005891,view,2025-06-06T14:25:20.800219,3db6996c,tablet,
I0104344,U03339,P002509,view,2026-02-17T06:57:20.800219,ff1cc0ce,mobile,
I0104345,U01081,P003330,wishlist,2025-09-23T17:38:20.800219,cd0cb374,tablet,
I0104346,U00621,P001520,click,2026-04-09T12:34:20.800219,b1a7d03f,desktop,
I0104347,U00233,P002166,view,2025-07-09T04:47:20.800219,d6b49d61,tablet,
I0104348,U04835,P006542,add_to_cart,2025-08-19T13:29:20.800219,3b0bd542,tablet,
I0104349,U00329,P007316,add_to_cart,2025-06-08T20:05:20.800219,6c650ec0,desktop,
I0104350,U04181,P003529,click,2026-02-10T03:01:20.800219,86ca7ded,tablet,
I0104351,U03399,P002719,wishlist,2026-04-03T13:30:20.800219,dfb8e0b4,tablet,
I0104352,U03575,P010235,add_to_cart,2026-01-11T20:56:20.800219,834cf063,mobile,
I0104353,U03688,P002945,add_to_cart,2026-01-12T14:20:20.800219,94940f2c,tablet,
I0104354,U00375,P006665,purchase,2025-12-11T01:11:20.800219,3b8570d4,mobile,3.5
I0104355,U02281,P000680,view,2026-02-01T21:22:20.800219,db248bc6,desktop,
I0104356,U00331,P000135,wishlist,2025-10-18T08:11:20.800219,396d4753,desktop,
I0104357,U02143,P007165,add_to_cart,2025-08-30T06:10:20.800219,20d6bc97,tablet,
I0104358,U05097,P007943,purchase,2025-09-25T22:53:20.800219,7821987d,tablet,1.9
I0104359,U05185,P005573,view,2025-11-04T11:18:20.800219,796a61a8,desktop,
I0104360,U00694,P002245,view,2025-10-26T12:56:20.800219,548982ff,mobile,
I0104361,U01705,P004127,click,2025-08-27T12:18:20.800219,a4c73df6,mobile,
I0104362,U03132,P007594,purchase,2025-10-04T03:17:20.800219,dfb3626f,tablet,1.5
I0104363,U03982,P007147,view,2025-12-12T17:39:20.800219,d603630f,tablet,
I0104364,U03144,P000008,purchase,2025-05-31T13:59:20.800219,bb4b15e8,mobile,2.8
I0104365,U03798,P008794,view,2025-11-19T10:52:20.800219,7f7d2a0e,tablet,
I0104366,U05042,P008819,click,2025-05-27T15:52:20.800219,9f734896,tablet,
I0104367,U03704,P010051,purchase,2025-09-01T17:07:20.800219,9a01dd5c,desktop,3.9
I0104368,U01866,P003903,view,2025-08-27T15:42:20.800219,1d904216,mobile,
I0104369,U03349,P007788,view,2025-08-16T08:28:20.800219,f4aec013,tablet,
I0104370,U00508,P001193,view,2025-06-18T23:36:20.800219,c4d36da8,tablet,
I0104371,U04024,P005983,click,2025-07-10T18:12:20.800219,813a74f6,mobile,
I0104372,U02471,P003505,add_to_cart,2025-09-11T13:18:20.800219,cb8f8f2a,tablet,
I0104373,U01036,P001585,click,2026-04-09T23:58:20.800219,2bf01870,tablet,
I0104374,U01602,P009475,click,2025-07-25T02:23:20.800219,91eedff0,tablet,
I0104375,U02688,P007927,purchase,2025-08-17T02:56:20.800219,61c2a40b,tablet,2.6
I0104376,U04901,P001728,add_to_cart,2026-01-02T11:36:20.800219,ac31cb18,mobile,
I0104377,U02095,P008898,view,2025-10-24T02:30:20.800219,cb1bd27e,mobile,
I0104378,U03595,P001453,wishlist,2025-08-24T15:50:20.800219,6f72b354,desktop,
I0104379,U01135,P008871,add_to_cart,2026-03-11T05:52:20.800219,f0086562,desktop,
I0104380,U01121,P001244,view,2025-07-01T19:45:20.800219,ae85638f,mobile,
I0104381,U04664,P004760,click,2025-06-29T19:55:20.800219,6f0a6ef5,mobile,
I0104382,U03315,P001181,purchase,2025-05-11T15:15:20.800219,23164c5a,desktop,3.8
I0104383,U04871,P006379,view,2025-05-24T12:28:20.800219,0abfb32c,mobile,
I0104384,U02266,P009765,add_to_cart,2026-04-10T16:24:20.800219,1b471f2b,tablet,
I0104385,U01484,P010051,view,2025-10-20T01:05:20.800219,ab0d9256,desktop,
I0104386,U01941,P007198,wishlist,2025-05-14T04:50:20.800219,c4b0e2f8,desktop,
I0104387,U01972,P010237,add_to_cart,2025-07-28T09:21:20.800219,19b7c611,mobile,
I0104388,U02236,P003871,view,2026-01-30T20:06:20.800219,041795ac,desktop,
I0104389,U00611,P010103,click,2025-10-20T14:50:20.800219,b764ec49,desktop,
I0104390,U02891,P000768,view,2026-01-06T19:50:20.800219,f2cc38be,desktop,
I0104391,U02829,P004189,add_to_cart,2025-06-28T12:43:20.800219,a8af69e3,desktop,
I0104392,U03356,P003568,add_to_cart,2025-08-15T02:22:20.800219,3e165111,tablet,
I0104393,U03923,P000812,view,2025-07-14T01:36:20.800219,7de88287,tablet,
I0104394,U02455,P001905,view,2026-03-22T21:41:20.800219,24ea82c2,tablet,
I0104395,U03981,P009744,view,2025-06-16T10:02:20.800219,1f0d3f52,tablet,
I0104396,U00579,P000454,view,2025-09-21T23:22:20.800219,ae7cf27d,desktop,
I0104397,U01048,P005112,add_to_cart,2025-09-19T17:59:20.800219,df9d9c58,mobile,
I0104398,U04607,P010302,view,2025-05-12T08:32:20.800219,dd755bba,desktop,
I0104399,U03289,P005962,add_to_cart,2025-07-29T17:06:20.800219,39696212,tablet,
I0104400,U00252,P009529,add_to_cart,2025-10-03T16:59:20.800219,e58d18e0,desktop,
I0104401,U03915,P001367,click,2026-02-07T22:52:20.800219,58898bce,desktop,
I0104402,U02462,P006287,view,2025-07-30T19:27:20.800219,9c99b77c,tablet,
I0104403,U00287,P003621,wishlist,2025-05-24T23:09:20.800219,c2e127a3,tablet,
I0104404,U00842,P001150,click,2026-03-26T15:13:20.800219,61a85278,desktop,
I0104405,U03257,P007986,add_to_cart,2025-06-09T12:49:20.800219,8a090c17,mobile,
I0104406,U04373,P001831,click,2026-04-25T03:15:20.800219,5c6bfa3f,tablet,
I0104407,U02928,P009198,view,2025-11-17T19:37:20.800219,984022d9,mobile,
I0104408,U03134,P000541,view,2025-11-09T00:57:20.800219,87c15cd3,tablet,
I0104409,U00528,P002198,wishlist,2026-02-23T05:31:20.800219,b191626e,mobile,
I0104410,U04410,P003033,view,2025-07-26T20:36:20.800219,66ccd1cc,mobile,
I0104411,U01421,P002939,view,2026-04-26T15:23:20.800219,ccbd62f2,mobile,
I0104412,U01783,P002844,view,2026-01-23T17:24:20.800219,e836d860,tablet,
I0104413,U04368,P007687,wishlist,2025-06-26T09:56:20.800219,e956647b,desktop,
I0104414,U00646,P002951,view,2026-01-21T00:21:20.800219,8e203886,desktop,
I0104415,U01862,P001979,view,2026-03-02T06:30:20.800219,d65957f1,mobile,
I0104416,U02815,P006348,add_to_cart,2026-02-28T06:18:20.800219,76857e97,tablet,
I0104417,U02320,P006379,view,2025-06-20T04:27:20.800219,6a492ab2,tablet,
I0104418,U02932,P007117,add_to_cart,2025-10-09T05:29:20.800219,0edc5ef2,tablet,
I0104419,U02911,P002463,wishlist,2026-04-29T23:21:20.800219,8ce1740b,mobile,
I0104420,U00134,P000044,click,2026-05-10T16:14:20.800219,54988ec6,desktop,
I0104421,U03226,P001675,add_to_cart,2025-06-07T19:05:20.800219,818b4e31,desktop,
I0104422,U00003,P008188,view,2025-06-09T03:05:20.800219,7c31a868,mobile,
I0104423,U04569,P008957,view,2026-04-01T15:43:20.800219,f14a711a,mobile,
I0104424,U01761,P001905,click,2025-05-24T04:00:20.800219,24d5dae6,tablet,
I0104425,U03961,P007238,purchase,2026-02-10T21:31:20.800219,6cefe400,desktop,4.4
I0104426,U02493,P007743,view,2025-11-01T03:26:20.800219,baa62c34,tablet,
I0104427,U00052,P002253,view,2025-07-06T19:20:20.800219,64dc75e6,tablet,
I0104428,U00423,P010498,add_to_cart,2025-07-05T10:55:20.800219,ff4b87d0,tablet,
I0104429,U01173,P000718,wishlist,2026-04-11T01:22:20.800219,a8da008b,desktop,
I0104430,U03655,P006402,purchase,2026-04-09T00:16:20.800219,e0a2a5e1,desktop,1.9
I0104431,U02301,P001979,purchase,2025-11-13T15:27:20.800219,49166669,desktop,3.8
I0104432,U03899,P005610,purchase,2026-02-01T17:03:20.800219,81592fcc,desktop,1.4
I0104433,U03542,P006587,view,2025-10-18T09:15:20.800219,bb5dfc57,mobile,
I0104434,U02367,P009907,view,2025-09-05T01:22:20.800219,f17b80a7,desktop,
I0104435,U02710,P008902,view,2025-05-24T23:32:20.800219,98211d11,mobile,
I0104436,U01233,P002291,add_to_cart,2025-07-26T14:00:20.800219,79673d1d,desktop,
I0104437,U01567,P010159,view,2025-12-25T07:31:20.800219,9e21dfad,mobile,
I0104438,U00442,P009243,wishlist,2026-04-26T05:27:20.800219,f96cffdf,mobile,
I0104439,U02627,P002066,add_to_cart,2026-01-13T18:18:20.800219,87725b84,mobile,
I0104440,U00993,P005269,add_to_cart,2025-10-18T03:43:20.800219,c93e1b9f,mobile,
I0104441,U04692,P002556,view,2026-03-16T14:19:20.800219,d2b14bff,desktop,
I0104442,U01742,P003693,click,2026-02-07T19:55:20.800219,d2f64902,mobile,
I0104443,U00021,P004489,purchase,2026-01-12T10:53:20.800219,95c5936b,tablet,2.4
I0104444,U03408,P008094,click,2026-01-04T13:50:20.800219,de1d7e9a,desktop,
I0104445,U02484,P005543,view,2026-04-28T10:47:20.800219,2536bc1c,mobile,
I0104446,U01897,P004257,view,2025-08-13T11:25:20.800219,34757bd2,desktop,
I0104447,U00235,P009112,view,2026-03-20T18:52:20.800219,e682389d,tablet,
I0104448,U05049,P007112,click,2025-08-24T05:58:20.800219,0ff38d86,desktop,
I0104449,U04521,P002101,view,2026-04-30T06:20:20.800219,d04dd0c9,mobile,
I0104450,U03505,P001839,add_to_cart,2025-12-09T20:07:20.800219,a6abfcd5,desktop,
I0104451,U05023,P000249,add_to_cart,2025-12-06T03:56:20.800219,2476ad42,tablet,
I0104452,U01102,P000806,view,2025-10-15T09:31:20.800219,9fd971e7,tablet,
I0104453,U01882,P004024,view,2026-04-23T04:55:20.800219,0b0903f8,mobile,
I0104454,U04162,P010281,click,2026-04-28T21:13:20.800219,42f1eaa9,desktop,
I0104455,U05095,P001574,wishlist,2025-11-29T14:20:20.800219,ae2662dd,mobile,
I0104456,U01029,P006295,view,2025-10-31T17:43:20.800219,4de844c3,mobile,
I0104457,U00206,P000508,wishlist,2025-11-05T22:13:20.800219,a9162163,tablet,
I0104458,U04419,P010453,wishlist,2026-04-11T14:31:20.800219,badbbcc0,tablet,
I0104459,U01152,P009287,add_to_cart,2026-05-01T09:04:20.800219,94c52cd0,tablet,
I0104460,U02366,P000781,click,2026-03-07T06:37:20.800219,d289e6c7,tablet,
I0104461,U02512,P004862,view,2026-01-10T18:15:20.800219,27bb2ab5,mobile,
I0104462,U01314,P003854,view,2026-01-26T10:54:20.800219,5b3092be,mobile,
I0104463,U00780,P003878,click,2025-12-26T14:04:20.800219,1b6deeae,mobile,
I0104464,U02327,P007276,wishlist,2025-10-11T20:00:20.800219,8a936601,tablet,
I0104465,U01228,P004907,view,2026-01-21T06:59:20.800219,5cac6099,desktop,
I0104466,U03226,P001617,click,2025-11-28T22:13:20.800219,878368fc,tablet,
I0104467,U03557,P002902,click,2026-03-13T13:16:20.800219,0457e7cf,mobile,
I0104468,U01128,P007388,wishlist,2025-06-09T13:16:20.800219,ed0d6359,mobile,
I0104469,U01433,P009858,view,2025-07-05T21:33:20.800219,fdf26a33,tablet,
I0104470,U00338,P000662,view,2025-11-25T01:42:20.800219,377bdd74,tablet,
I0104471,U01406,P010118,click,2026-02-18T12:51:20.800219,9cf2533a,mobile,
I0104472,U02381,P006465,purchase,2025-12-01T00:40:20.800219,06a62d37,tablet,2.9
I0104473,U01203,P000367,view,2025-12-26T11:10:20.800219,b5d146ae,desktop,
I0104474,U03476,P001673,view,2026-03-13T04:06:20.800219,ebfab1ca,mobile,
I0104475,U00241,P000042,add_to_cart,2025-12-14T01:40:20.800219,1021cbba,desktop,
I0104476,U02925,P008238,click,2025-09-08T01:57:20.800219,f51c12fc,mobile,
I0104477,U02801,P004294,click,2025-07-08T10:08:20.800219,2c254b7d,desktop,
I0104478,U00941,P000746,view,2026-04-09T12:55:20.800219,3d3cc9ca,mobile,
I0104479,U01322,P008389,purchase,2025-06-08T00:47:20.800219,fdc9daec,mobile,3.4
I0104480,U02818,P000413,view,2026-03-03T19:19:20.800219,f94078da,tablet,
I0104481,U01834,P009627,purchase,2025-05-31T11:10:20.800219,b909ded6,mobile,1.1
I0104482,U04909,P003775,view,2025-12-01T14:42:20.800219,07909439,desktop,
I0104483,U05147,P002632,click,2026-04-14T17:05:20.800219,2ba64126,tablet,
